FullAddress,OBJIDstr,AIN,NumPrefix,Number,NumSuffix,PreMod,PreDir,PreType,StArticle,StreetName,PostType,PostDir,PostMod,BldgID,BldgSource,BldgTypePl,BldgType,BldgName,FlrTypePl,FlrType,FlrName,UnitType,UnitName,ZipCode,Zip4,LegalComm,PostComm1,PostComm2,PostComm3,OtherComm1,OtherComm2,Source,SourceID,MADRank,AROIDstr,OIDstr,PropType,ObjID,PreDirAbbr,PostDirAbbr,PreTypeAbbr,PostTypeAbbr,FullName,UpdateDate,FullAddress,UniqueID,StName_EnerGov,FullAddress_EnerGov,MSAG_City,ESN,geometry_wkt,_matched_from_input_file,_source_file
2448 A Flower St Huntington Park 90255,,6201025011,,2448,A,,,,,Flower,Street,,,,,,,,,,,,,90255,,Unincorporated,Huntington Park,Walnut Park,,,,LACO DPW Add,{B00B85EC-B8EE-4EB3-8C20-5CE6AE91D130},0,,B00B85EC-B8EE-4EB3-8C20-5CE6AE91D130,Unknown,,,,,St,Flower St,2023-11-06 16:09:48+00:00,2448 A Flower St Huntington Park 90255,B00B85EC-B8EE-4EB3-8C20-5CE6AE91D130_2448_A_Flower_St_Huntington_Park_90255,Flower,2448 A Flower Street St Huntington Park 90255,,,POINT (6492348.558161 1811836.667286),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
7295 Downey 90242,,6232024908,,7295,,,,,,,,,,,,,,,,,,,,90242,,Downey,Downey,,,,,Office of Assessor,{B911E2FB-114D-43D8-81A6-E49DE831AED5},0,,B911E2FB-114D-43D8-81A6-E49DE831AED5,Unknown,,,,,,,2015-03-24 22:22:17+00:00,7295 Downey 90242,B911E2FB-114D-43D8-81A6-E49DE831AED5_7295_Downey_90242,,7295 Downey 90242,,,POINT (6512920.825088 1800054.536979),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
11132 Scott Ave      ,,6234009039,,11132,,,,,,Scott,Avenue,,,,,,,,,,,, , , ,South Gate, , ,,,,Office of Assessor - Add 202309,{1E158153-CEDA-40D8-A064-91F8995BFA78},0,,1E158153-CEDA-40D8-A064-91F8995BFA78,Unknown,,,,,Ave,Scott Ave,2023-09-24 01:07:07+00:00,11132 Scott Ave      ,1E158153-CEDA-40D8-A064-91F8995BFA78_11132_Scott_Ave_____ ,Scott,11132 Scott Avenue Ave   South Gate  ,,,POINT (6509203.490659 1795693.04767),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
11618 Mc Govern Ave Downey 90241,,6255012001,,11618,,,,,,Mc Govern,Avenue,,,,,,,,,,,,,90241,,Downey,Downey,,,,,Office of Assessor,{D96493C8-27EA-42BA-A1E5-EEE8C7D11EB8},0,,D96493C8-27EA-42BA-A1E5-EEE8C7D11EB8,Unknown,,,,,Ave,Mc Govern Ave,2024-05-12 21:05:27+00:00,11618 Mc Govern Ave Downey 90241,D96493C8-27EA-42BA-A1E5-EEE8C7D11EB8_11618_Mc_Govern_Ave_Downey_90241,Mc Govern,11618 Mc Govern Avenue Ave Downey 90241,,,POINT (6519802.45765 1799372.196808),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Belden Ave Unit A Los Angeles 90022,,6341013014,,,,,,,,Belden,Avenue,,,,,,,,,,,Unit,A,90022,,Unincorporated,Los Angeles,East Los Angeles,,,,LACO DPW Add,{8C61ED6F-41BE-46B9-918E-BB737FDFF0E7},0,,8C61ED6F-41BE-46B9-918E-BB737FDFF0E7,Unknown,,,,,Ave,Belden Ave,2024-10-03 23:14:07+00:00,Belden Ave Unit A Los Angeles 90022,8C61ED6F-41BE-46B9-918E-BB737FDFF0E7__Belden_Ave_Unit_A_Los_Angeles_90022,Belden,Belden Avenue Ave Unit A Los Angeles 90022,,,POINT (6516296.864267 1831999.353994),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
265 Montebello 90640,,6347003041,,265,,,,,,,,,,,,,,,,,,,,90640,,Montebello,Montebello,,,,,Office of Assessor,{6D17EA76-EDA1-4DAB-9945-1941B6228E36},0,,6D17EA76-EDA1-4DAB-9945-1941B6228E36,Unknown,,,,,,,2015-04-04 03:16:07+00:00,265 Montebello 90640,6D17EA76-EDA1-4DAB-9945-1941B6228E36_265_Montebello_90640,,265 Montebello 90640,,,POINT (6532791.224323 1827736.860551),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
321 W Whittier Blvd Los Angeles 90022,,6349003023,,321,,,West,,,Whittier,Boulevard,,,,,,,,,,,,,90022,,Montebello ,Los Angeles,East Los Angeles,,,,Assessor,{4E3F906D-647D-44FD-AD9C-3028A9147C67},0,,4E3F906D-647D-44FD-AD9C-3028A9147C67,Unknown,,W,,,Blvd,W Whittier Blvd,2024-04-27 17:13:09+00:00,321 W Whittier Blvd Los Angeles 90022,4E3F906D-647D-44FD-AD9C-3028A9147C67_321_W_Whittier_Blvd_Los_Angeles_90022,Whittier,321 W Whittier Boulevard Blvd Montebello  90022,,,POINT (6530214.262285 1825612.418934),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
928 S Garfield Ave Los Angeles 90022,,6351003008,,928,,,South,,,Garfield,Avenue,,,,,,,,,,,,,90022,,Unincorporated,Los Angeles,East Los Angeles,,,,LACO DPW House Numbering Map,{D72E75DC-81E2-4201-8D37-72BABFE7A856},0,,D72E75DC-81E2-4201-8D37-72BABFE7A856,Unknown,,S,,,Ave,S Garfield Ave,2015-05-04 20:26:24+00:00,928 S Garfield Ave Los Angeles 90022,D72E75DC-81E2-4201-8D37-72BABFE7A856_928_S_Garfield_Ave_Los_Angeles_90022,Garfield,928 S Garfield Avenue Ave Los Angeles 90022,,,POINT (6522248.615815 1827371.768105),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
1413  Los Angeles 90022,,6351031004,,1413,,,,,,,,,,,,,,,,,,,,90022,,Unincorporated,Los Angeles,East Los Angeles,,,,LACO DPW Add,{6B3236BE-AF96-48DC-B08D-6F6B7008C0F0},0,,6B3236BE-AF96-48DC-B08D-6F6B7008C0F0,Unknown,,,,,,,2024-09-12 23:09:15+00:00,1413  Los Angeles 90022,6B3236BE-AF96-48DC-B08D-6F6B7008C0F0_1413__Los_Angeles_90022,,1413 Los Angeles 90022,,,POINT (6520412.975129 1826030.117573),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
17213 A De Groot Pl Cerritos 90703,,7012022015,,17213,A,,,,De,Groot,Place,,,,,,,,,,,,,90703,,Cerritos,Cerritos,,,,,LACO DPW Add,{8978C7F1-5030-4E63-B1D5-B19834F0B738},0,,8978C7F1-5030-4E63-B1D5-B19834F0B738,Unknown,,,,,Pl,De Groot Pl,2023-09-14 20:59:47+00:00,17213 A De Groot Pl Cerritos 90703,8978C7F1-5030-4E63-B1D5-B19834F0B738_17213_A_De_Groot_Pl_Cerritos_90703,De Groot,17213 A De Groot Place Pl Cerritos 90703,,,POINT (6543871.285168 1776953.743285),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
17219 A Maurice Ave Cerritos 90703,,7012025029,,17219,A,,,,,Maurice,Avenue,,,,,,,,,,,,,90703,,Cerritos,Cerritos,,,,,LACO DPW Add,{A3AEB0B6-9121-48D0-ABCE-8A3BEDE87404},0,,A3AEB0B6-9121-48D0-ABCE-8A3BEDE87404,Unknown,,,,,Ave,Maurice Ave,2023-09-07 17:28:56+00:00,17219 A Maurice Ave Cerritos 90703,A3AEB0B6-9121-48D0-ABCE-8A3BEDE87404_17219_A_Maurice_Ave_Cerritos_90703,Maurice,17219 A Maurice Avenue Ave Cerritos 90703,,,POINT (6544698.88325 1776946.915543),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
18129 A Parkvalle Cir Cerritos 90703,,7022013030,,18129,A,,,,,Parkvalle,Circle,,,,,,,,,,,,,90703,,Cerritos,Cerritos,,,,,CAMS,{1B0D985D-3B1A-4685-9BDC-FAAED7604A1C},0,,1B0D985D-3B1A-4685-9BDC-FAAED7604A1C,Unknown,,,,,Cir,Parkvalle Cir,2023-02-07 16:36:35+00:00,18129 A Parkvalle Cir Cerritos 90703,1B0D985D-3B1A-4685-9BDC-FAAED7604A1C_18129_A_Parkvalle_Cir_Cerritos_90703,Parkvalle,18129 A Parkvalle Circle Cir Cerritos 90703,,,POINT (6549728.138612 1773690.374484),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
13808 A Ashworth St Cerritos 90703,,7022015017,,13808,A,,,,,Ashworth,Street,,,,,,,,,,,,,90703,,Cerritos,Cerritos,,,,,CAMS,{97241951-F979-41ED-B8B6-C710AE33E8C3},0,,97241951-F979-41ED-B8B6-C710AE33E8C3,Unknown,,,,,St,Ashworth St,2022-10-21 08:58:59+00:00,13808 A Ashworth St Cerritos 90703,97241951-F979-41ED-B8B6-C710AE33E8C3_13808_A_Ashworth_St_Cerritos_90703,Ashworth,13808 A Ashworth Street St Cerritos 90703,,,POINT (6550353.913607 1774513.652365),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
13127 A Point Reyes Pl Cerritos 90703,,7030024020,,13127,A,,,,,Point Reyes,Place,,,,,,,,,,,,,90703,,CERRITOS   ,Cerritos,,,,,LACO DPW Add,{1590804F-3B4E-4F68-B60F-DFD919BFED2B},0,,1590804F-3B4E-4F68-B60F-DFD919BFED2B,Unknown,,,,,Pl,Point Reyes Pl,2023-08-01 22:59:07+00:00,13127 A Point Reyes Pl Cerritos 90703,1590804F-3B4E-4F68-B60F-DFD919BFED2B_13127_A_Point_Reyes_Pl_Cerritos_90703,Point Reyes,13127 A Point Reyes Place Pl CERRITOS    90703,,,POINT (6545887.506857 1774029.970918),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
7931 Squaw Valley Wy Cerritos 90703,,7044026027,,7931,,,,,,Squaw Valley,Way,,,,,,,,,,,,,90703,,Cerritos,Cerritos,,,,,Cerritos GIS,{80B98A06-DA70-43C8-8218-C2F17313A712},0,,80B98A06-DA70-43C8-8218-C2F17313A712,Unknown,,,,,Wy,Squaw Valley Wy,2015-03-24 12:41:24+00:00,7931 Squaw Valley Wy Cerritos 90703,80B98A06-DA70-43C8-8218-C2F17313A712_7931_Squaw_Valley_Wy_Cerritos_90703,Squaw Valley,7931 Squaw Valley Way Wy Cerritos 90703,,,POINT (6544798.000178 1766944.249525),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
11300 Cerritos 90703,,7049001021,,11300,,,,,,,,,,,,,,,,,,,,90703,,Cerritos,Cerritos,,,,,Cerritos GIS,{7955E52F-1317-46E3-8E4F-1876A61BEB76},0,,7955E52F-1317-46E3-8E4F-1876A61BEB76,Unknown,,,,,,,2016-01-04 12:35:04+00:00,11300 Cerritos 90703,7955E52F-1317-46E3-8E4F-1876A61BEB76_11300_Cerritos_90703,,11300 Cerritos 90703,,,POINT (6533395.440634 1770732.603497),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
105 Long Beach 90805,,7132023007,,105,,,,,,,,,,,,,,,,,,,,90805,,Long Beach,Long Beach,,,,,Long Beach GIS,{35A38AB3-45A8-4E18-A50E-D4137C6D789F},0,,35A38AB3-45A8-4E18-A50E-D4137C6D789F,Unknown,,,,,,,2024-05-12 21:05:27+00:00,105 Long Beach 90805,35A38AB3-45A8-4E18-A50E-D4137C6D789F_105_Long_Beach_90805,,105 Long Beach 90805,,,POINT (6501154.199999 1767359.609915),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
4900 Long Beach 90808,,7182028001,,4900,,,,,,,,,,,,,,,,,,,,90808,,Long Beach,Long Beach,,,,,CAMS,{85D3ECAF-53C5-4902-B405-74906AA9D2AC},0,,85D3ECAF-53C5-4902-B405-74906AA9D2AC,Unknown,,,,,,,2018-11-29 19:55:52+00:00,4900 Long Beach 90808,85D3ECAF-53C5-4902-B405-74906AA9D2AC_4900_Long_Beach_90808,,4900 Long Beach 90808,,,POINT (6518551.046111 1760804.893365),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
255 Long Beach 90806,,7208002016,,255,,,,,,,,,,,,,,,,,,,,90806,,Long Beach,Long Beach,,,,,Long Beach GIS,{58554F6E-4546-4D83-8671-52C5716951B4},0,,58554F6E-4546-4D83-8671-52C5716951B4,Unknown,,,,,,,2024-05-12 21:05:27+00:00,255 Long Beach 90806,58554F6E-4546-4D83-8671-52C5716951B4_255_Long_Beach_90806,,255 Long Beach 90806,,,POINT (6503843.623426 1750718.820033),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
3289 Long Beach 90815,,7219002008,,3289,,,,,,,,,,,,,,,,,,,,90815,,Long Beach,Long Beach,,,,,Long Beach GIS,{D8A84B66-7E61-4190-8D79-06D3B9A87DE0},0,,D8A84B66-7E61-4190-8D79-06D3B9A87DE0,Unknown,,,,,,,2024-05-12 21:05:27+00:00,3289 Long Beach 90815,D8A84B66-7E61-4190-8D79-06D3B9A87DE0_3289_Long_Beach_90815,,3289 Long Beach 90815,,,POINT (6516747.813497 1747897.543196),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Belmont Pier Long Beach 90803,,7256041901,,0,,,,,,Belmont Pier,,,,,,,,,,,,,,90803,,Long Beach,Long Beach,,,,,Long Beach GIS,{5C74D75B-1105-4B76-B9B8-310C525E3A33},0,,5C74D75B-1105-4B76-B9B8-310C525E3A33,Unknown,,,,,,Belmont Pier,2024-07-17 23:14:02+00:00,Belmont Pier Long Beach 90803,5C74D75B-1105-4B76-B9B8-310C525E3A33__Belmont_Pier_Long_Beach_90803,Belmont Pier,Belmont Pier Long Beach 90803,,,POINT (6516471.47317 1734606.055671),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
2650 Long Beach 90810,,7308002004,,2650,,,,,,,,,,,,,,,,,,,,90810,,Carson,Long Beach,Carson,,,,CAMS,{383D08A5-E24E-44DD-A011-34D7EE434FC1},0,,383D08A5-E24E-44DD-A011-34D7EE434FC1,Unknown,,,,,,,2015-03-24 09:32:55+00:00,2650 Long Beach 90810,383D08A5-E24E-44DD-A011-34D7EE434FC1_2650_Long_Beach_90810,,2650 Carson 90810,,,POINT (6494990.398678 1763843.731776),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
860 Carson 90745,,7315033039,,860,,,,,,,,,,,,,,,,,,,,90745,,Carson,Carson,,,,,Carson GIS,{1250FE66-20EE-43A4-BA1D-A5B0E13F1DFC},0,,1250FE66-20EE-43A4-BA1D-A5B0E13F1DFC,Unknown,,,,,,,2018-04-09 00:34:43+00:00,860 Carson 90745,1250FE66-20EE-43A4-BA1D-A5B0E13F1DFC_860_Carson_90745,,860 Carson 90745,,,POINT (6482983.658256 1756949.987689),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
19220 A Normandie Ave Torrance 90502,,7351030012,,19220,A,,,,,Normandie,Avenue,,,,,,,,,,,,,90502,,Unincorporated,Torrance,,,,,CAMS,{C4DB7AEC-657B-4480-B579-7E950A376B38},0,,C4DB7AEC-657B-4480-B579-7E950A376B38,Unknown,,,,,Ave,Normandie Ave,2018-11-13 13:09:32+00:00,19220 A Normandie Ave Torrance 90502,C4DB7AEC-657B-4480-B579-7E950A376B38_19220_A_Normandie_Ave_Torrance_90502,Normandie,19220 A Normandie Avenue Ave Torrance 90502,,,POINT (6470890.507245 1769979.052182),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
19220 B Normandie Ave Torrance 90502,,7351030012,,19220,B,,,,,Normandie,Avenue,,,,,,,,,,,,,90502,,Unincorporated,Torrance,,,,,LACO DPW House Numbering Map,{668CF8E7-D3D5-488D-B112-CDDEE274C917},0,,668CF8E7-D3D5-488D-B112-CDDEE274C917,Unknown,,,,,Ave,Normandie Ave,2018-11-13 13:09:32+00:00,19220 B Normandie Ave Torrance 90502,668CF8E7-D3D5-488D-B112-CDDEE274C917_19220_B_Normandie_Ave_Torrance_90502,Normandie,19220 B Normandie Avenue Ave Torrance 90502,,,POINT (6470891.756259 1770007.382834),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
20280 S Vermont Los Angeles 90007,,7351033027,,20280,,,South,,,Vermont,,,,,,,,,,,,,,90007,,Los Angeles,Los Angeles,,,,,Assessor,{3A5B9C75-3CE5-498D-B494-D9C1EC7B48AF},0,,3A5B9C75-3CE5-498D-B494-D9C1EC7B48AF,Unknown,,S,,,,S Vermont,2024-04-27 17:13:09+00:00,20280 S Vermont Los Angeles 90007,3A5B9C75-3CE5-498D-B494-D9C1EC7B48AF_20280_S_Vermont_Los_Angeles_90007,Vermont,20280 S Vermont Los Angeles 90007,,,POINT (6473990.354392 1766719.935997),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
3843 Torrance 90505,,7368021032,,3843,,,,,,,,,,,,,,,,,,,,90505,,Torrance,Torrance,,,,,City Of Torrance,{596E0B99-9CF0-4984-B236-C0AF77AF2B9E},0,,596E0B99-9CF0-4984-B236-C0AF77AF2B9E,Unknown,,,,,,,2015-04-04 10:40:31+00:00,3843 Torrance 90505,596E0B99-9CF0-4984-B236-C0AF77AF2B9E_3843_Torrance_90505,,3843 Torrance 90505,,,POINT (6454300.056503 1757169.279245),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
1 E Regent St Lomita 90717,,7374001902,,1,,,East,,,Regent,Street,,,,,,,,,,,,,90717,,Lomita,Lomita,,,,,Office of Assessor,{804E8891-A7F6-4D23-B8F5-4F335D046AEE},0,,804E8891-A7F6-4D23-B8F5-4F335D046AEE,Unknown,,E,,,St,E Regent St,2015-03-28 02:34:14+00:00,1 E Regent St Lomita 90717,804E8891-A7F6-4D23-B8F5-4F335D046AEE_1_E_Regent_St_Lomita_90717,Regent,1 E Regent Street St Lomita 90717,,,POINT (6464920.354488 1751569.675615),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
24507 Harbor City 90710,,7409029006,,24507,,,,,,,,,,,,,,,,,,,,90710,,Unincorporated,Harbor City,,,,,LACO DPW Add,{A2512D0C-FB9E-48FE-8452-006EEB7FAB52},0,,A2512D0C-FB9E-48FE-8452-006EEB7FAB52,Unknown,,,,,,,2024-09-14 08:24:46+00:00,24507 Harbor City 90710,A2512D0C-FB9E-48FE-8452-006EEB7FAB52_24507_Harbor_City_90710,,24507 Harbor City 90710,,,POINT (6471238.951102 1750487.470759),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
26340 b Western Ave Lomita 90717,,7411030010,,26340,b,,,,,Western,Avenue,,,,,,,,,,,,,90717,,Lomita,Lomita,,,,,LACO DPW Add,{96CAFA53-AB55-4E14-95A8-271DA10BA3AB},0,,96CAFA53-AB55-4E14-95A8-271DA10BA3AB,Unknown,,,,,Ave,Western Ave,2022-08-26 07:43:26+00:00,26340 b Western Ave Lomita 90717,96CAFA53-AB55-4E14-95A8-271DA10BA3AB_26340_b_Western_Ave_Lomita_90717,Western,26340 b Western Avenue Ave Lomita 90717,,,POINT (6467580.224168 1743383.926567),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
195 Mc Farland Ave 90733,,7440005921,,195,,,,,,Mc Farland,Avenue,,,,,,,,,,,,,90733,,Los Angeles,,,,,,Assessor,{2E269B53-E892-4872-A2D8-3748B2E39359},0,,2E269B53-E892-4872-A2D8-3748B2E39359,Unknown,,,,,Ave,Mc Farland Ave,2024-04-27 17:13:09+00:00,195 Mc Farland Ave 90733,2E269B53-E892-4872-A2D8-3748B2E39359_195_Mc_Farland_Ave_90733,Mc Farland,195 Mc Farland Avenue Ave Los Angeles 90733,,,POINT (6484502.001348 1739104.762881),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
2600 B Admiral Higbee Wy San Pedro 90731,,7440037902,,2600,B,,,,,Admiral Higbee,Way,,,,,,,,,,,,,90731,,Los Angeles,San Pedro,,,,,POLA Address 1,{4DAD02EA-0428-43E3-B0FA-CA52B4963981},0,,4DAD02EA-0428-43E3-B0FA-CA52B4963981,Unknown,,,,,Wy,Admiral Higbee Wy,2018-04-10 14:29:26+00:00,2600 B Admiral Higbee Wy San Pedro 90731,4DAD02EA-0428-43E3-B0FA-CA52B4963981_2600_B_Admiral_Higbee_Wy_San_Pedro_90731,Admiral Higbee,2600 B Admiral Higbee Way Wy Los Angeles 90731,,,POINT (6479080.442637 1720926.474106),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
2600 A Admiral Higbee Wy San Pedro 90731,,7440037902,,2600,A,,,,,Admiral Higbee,Way,,,,,,,,,,,,,90731,,Los Angeles,San Pedro,,,,,POLA Address 1,{A8DCF96A-F4D0-424B-9DF2-A74503A0C8E2},0,,A8DCF96A-F4D0-424B-9DF2-A74503A0C8E2,Unknown,,,,,Wy,Admiral Higbee Wy,2018-04-10 14:29:26+00:00,2600 A Admiral Higbee Wy San Pedro 90731,A8DCF96A-F4D0-424B-9DF2-A74503A0C8E2_2600_A_Admiral_Higbee_Wy_San_Pedro_90731,Admiral Higbee,2600 A Admiral Higbee Way Wy Los Angeles 90731,,,POINT (6479111.298547 1720775.762138),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
1704 Palos Verdes Dr N San Pedro 90732,,7442001006,,1704,,,,,,Palos Verdes,Drive,North,,,,,,,,,,,,90732,,Lomita,San Pedro,,,,,Office of Assessor,{E63F2653-8C94-4000-9009-06891DAB0CE6},0,,E63F2653-8C94-4000-9009-06891DAB0CE6,Unknown,,,N,,Dr,Palos Verdes Dr N,2015-03-28 02:48:34+00:00,1704 Palos Verdes Dr N San Pedro 90732,E63F2653-8C94-4000-9009-06891DAB0CE6_1704_Palos_Verdes_Dr_N_San_Pedro_90732,Palos Verdes,1704 Palos Verdes Drive Dr N Lomita 90732,,,POINT (6467909.245163 1742066.990224),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
1 Descanso Canyon Rd Avalon 90704,,7480001001,,1,,,,,,Descanso Canyon,Road,,,,,,,,,,,,,90704,,Avalon,Avalon,,,,,Office of Assessor,{89F5EB1A-E8CE-408A-956C-58EEB6270704},0,,89F5EB1A-E8CE-408A-956C-58EEB6270704,Unknown,,,,,Rd,Descanso Canyon Rd,2015-12-09 11:09:08+00:00,1 Descanso Canyon Rd Avalon 90704,89F5EB1A-E8CE-408A-956C-58EEB6270704_1_Descanso_Canyon_Rd_Avalon_90704,Descanso Canyon,1 Descanso Canyon Road Rd Avalon 90704,,,POINT (6461077.904167 1586230.52926),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
Middle Ranch Avalon 90704,,7480043025,,0,,,,,,Middle Ranch ,,,,,,,,,,,,,,90704,,Unincorporated,Avalon,,,,,CAMS,{C47F6AB4-A609-400E-BCDC-191074E24BC1},0,,C47F6AB4-A609-400E-BCDC-191074E24BC1,Unknown,,,,,,Middle Ranch,2024-10-06 16:11:10+00:00,Middle Ranch Avalon 90704,C47F6AB4-A609-400E-BCDC-191074E24BC1__Middle_Ranch_Avalon_90704,Middle Ranch ,Middle Ranch  Avalon 90704,,,POINT (6427343.422096 1587853.926932),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
412 Redondo Beach 90277,,7512017005,,412,,,,,,,,,,,,,,,,,,,,90277,,Torrance,Redondo Beach,,,,,City Of Torrance,{DB0BF139-435D-43A3-A450-DAB22F27B897},0,,DB0BF139-435D-43A3-A450-DAB22F27B897,Unknown,,,,,,,2015-04-04 10:40:44+00:00,412 Redondo Beach 90277,DB0BF139-435D-43A3-A450-DAB22F27B897_412_Redondo_Beach_90277,,412 Torrance 90277,,,POINT (6444549.726922 1751784.277876),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
4850 Torrance 90503,,7521001024,,4850,,,,,,,,,,,,,,,,,,,,90503,,Torrance,Torrance,,,,,City Of Torrance,{1736A070-42BD-4D27-B491-AEA534423C1F},0,,1736A070-42BD-4D27-B491-AEA534423C1F,Unknown,,,,,,,2015-04-04 10:40:44+00:00,4850 Torrance 90503,1736A070-42BD-4D27-B491-AEA534423C1F_4850_Torrance_90503,,4850 Torrance 90503,,,POINT (6451661.92628 1770829.236505),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
26016 A Oak St Lomita 90717,,7553009039,,26016,A,,,,,Oak,Street,,,,,,,,,,,,,90717,,Lomita,Lomita,,,,,Office of Assessor,{700FA3D2-5DD7-427A-9FC8-8F4E4858E19A},0,,700FA3D2-5DD7-427A-9FC8-8F4E4858E19A,Unknown,,,,,St,Oak St,2024-09-05 23:33:03+00:00,26016 A Oak St Lomita 90717,700FA3D2-5DD7-427A-9FC8-8F4E4858E19A_26016_A_Oak_St_Lomita_90717,Oak,26016 A Oak Street St Lomita 90717,,,POINT (6465283.971214 1744791.511678),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
26016 I Oak St Lomita 90717,,7553009039,,26016,I,,,,,Oak,Street,,,,,,,,,,,,,90717,,LOMITA     ,Lomita,,,,,LACO DPW Add,{77A20B00-58E1-4850-84CF-9078F6F3E1BA},0,,77A20B00-58E1-4850-84CF-9078F6F3E1BA,Unknown,,,,,St,Oak St,2023-07-24 19:47:07+00:00,26016 I Oak St Lomita 90717,77A20B00-58E1-4850-84CF-9078F6F3E1BA_26016_I_Oak_St_Lomita_90717,Oak,26016 I Oak Street St LOMITA      90717,,,POINT (6465268.965667 1744719.949813),Incomplete_addresses_no_fraction&others_[validationResults]_554rows.csv,eGIS_Addressing_raw__2700971rows_51cols.csv
